"applicant_id","dept","gender","admit"
2862,"D","Female","Admitted"
2863,"F","Female","Rejected"
2864,"C","Female","Rejected"
2865,"F","Male","Rejected"
2866,"E","Male","Rejected"
2867,"C","Female","Rejected"
2868,"E","Female","Rejected"
2869,"E","Female","Rejected"
2870,"D","Male","Rejected"
2871,"F","Male","Rejected"
2872,"A","Male","Rejected"
2873,"B","Male","Admitted"
2874,"F","Female","Rejected"
2875,"A","Male","Rejected"
2876,"A","Female","Admitted"
2877,"C","Female","Admitted"
2878,"D","Male","Admitted"
2879,"D","Female","Rejected"
2880,"C","Female","Admitted"
2881,"C","Female","Admitted"
2882,"C","Male","Admitted"
2883,"F","Male","Rejected"
2884,"A","Male","Admitted"
2885,"F","Female","Rejected"
2886,"F","Female","Rejected"
2887,"D","Male","Admitted"
2888,"B","Male","Rejected"
2889,"A","Male","Admitted"
2890,"D","Female","Admitted"
2891,"E","Female","Rejected"
2892,"B","Male","Admitted"
2893,"D","Male","Rejected"
2894,"F","Female","Rejected"
2895,"D","Female","Admitted"
2896,"C","Male","Rejected"
2897,"C","Male","Admitted"
2898,"A","Male","Admitted"
2899,"A","Male","Rejected"
2900,"C","Female","Rejected"
2901,"D","Female","Rejected"
2902,"C","Female","Admitted"
2903,"A","Male","Admitted"
2904,"C","Female","Rejected"
2905,"A","Male","Admitted"
2906,"A","Male","Admitted"
2907,"A","Male","Admitted"
2908,"F","Female","Rejected"
2909,"B","Male","Rejected"
2910,"F","Female","Rejected"
2911,"A","Male","Rejected"
2912,"D","Female","Admitted"
2913,"B","Female","Admitted"
2914,"E","Male","Rejected"
2915,"A","Male","Rejected"
2916,"F","Female","Rejected"
2917,"B","Male","Admitted"
2918,"C","Female","Rejected"
2919,"D","Male","Rejected"
2920,"E","Male","Admitted"
2921,"A","Male","Rejected"
2922,"B","Female","Admitted"
2923,"A","Male","Admitted"
2924,"A","Female","Admitted"
2925,"B","Male","Rejected"
2926,"E","Female","Rejected"
2927,"A","Male","Rejected"
2928,"E","Female","Rejected"
2929,"C","Male","Rejected"
2930,"E","Female","Rejected"
2931,"D","Male","Admitted"
2932,"D","Male","Rejected"
2933,"B","Male","Admitted"
2934,"F","Male","Admitted"
2935,"F","Female","Rejected"
2936,"A","Male","Admitted"
2937,"C","Female","Rejected"
2938,"C","Male","Rejected"
2939,"E","Male","Rejected"
2940,"F","Female","Rejected"
2941,"F","Female","Rejected"
2942,"A","Male","Rejected"
2943,"B","Male","Rejected"
2944,"F","Female","Rejected"
2945,"C","Male","Rejected"
2946,"D","Male","Rejected"
2947,"C","Female","Rejected"
2948,"E","Male","Rejected"
2949,"B","Female","Rejected"
2950,"C","Male","Rejected"
2951,"C","Male","Rejected"
2952,"E","Female","Rejected"
2953,"B","Male","Admitted"
2954,"B","Male","Admitted"
2955,"E","Male","Rejected"
2956,"D","Male","Rejected"
2957,"B","Male","Rejected"
2958,"A","Male","Admitted"
2959,"E","Female","Rejected"
2960,"A","Male","Admitted"
2961,"F","Female","Rejected"
2962,"A","Male","Rejected"
2963,"A","Male","Rejected"
2964,"D","Male","Rejected"
2965,"F","Female","Rejected"
2966,"E","Female","Rejected"
2967,"D","Male","Rejected"
2968,"D","Male","Admitted"
2969,"D","Female","Rejected"
2970,"C","Female","Rejected"
2971,"F","Female","Rejected"
2972,"C","Male","Rejected"
2973,"B","Male","Rejected"
2974,"A","Female","Admitted"
2975,"F","Female","Rejected"
2976,"F","Male","Rejected"
2977,"E","Male","Admitted"
2978,"C","Male","Rejected"
2979,"C","Male","Rejected"
2980,"C","Female","Rejected"
2981,"C","Female","Rejected"
2982,"C","Male","Admitted"
2983,"A","Male","Admitted"
2984,"D","Male","Rejected"
2985,"B","Male","Rejected"
2986,"A","Male","Rejected"
2987,"A","Male","Admitted"
2988,"F","Female","Rejected"
2989,"E","Female","Rejected"
2990,"C","Male","Rejected"
2991,"D","Male","Rejected"
2992,"D","Male","Admitted"
2993,"A","Male","Rejected"
2994,"A","Male","Admitted"
2995,"A","Male","Admitted"
2996,"F","Female","Rejected"
2997,"D","Female","Rejected"
2998,"E","Female","Admitted"
2999,"D","Female","Rejected"
3000,"D","Female","Rejected"
3001,"F","Female","Rejected"
3002,"D","Female","Rejected"
3003,"A","Male","Admitted"
3004,"D","Male","Rejected"
3005,"D","Male","Admitted"
3006,"C","Female","Rejected"
3007,"A","Male","Rejected"
3008,"E","Male","Rejected"
3009,"E","Female","Admitted"
3010,"D","Male","Rejected"
3011,"D","Male","Rejected"
3012,"E","Female","Rejected"
3013,"B","Female","Rejected"
3014,"F","Female","Rejected"
3015,"C","Male","Admitted"
3016,"B","Male","Admitted"
3017,"A","Female","Admitted"
3018,"F","Male","Rejected"
3019,"F","Female","Rejected"
3020,"C","Female","Rejected"
3021,"E","Female","Rejected"
3022,"E","Female","Admitted"
3023,"A","Male","Rejected"
3024,"E","Female","Rejected"
3025,"C","Female","Rejected"
3026,"A","Male","Admitted"
3027,"E","Female","Rejected"
3028,"E","Female","Rejected"
3029,"C","Female","Rejected"
3030,"D","Male","Rejected"
3031,"A","Male","Admitted"
3032,"D","Male","Rejected"
3033,"A","Male","Admitted"
3034,"E","Female","Admitted"
3035,"A","Male","Rejected"
3036,"A","Male","Rejected"
3037,"F","Male","Rejected"
3038,"C","Female","Admitted"
3039,"E","Male","Rejected"
3040,"F","Female","Rejected"
3041,"A","Male","Admitted"
3042,"E","Female","Rejected"
3043,"E","Female","Rejected"
3044,"D","Female","Rejected"
3045,"B","Male","Admitted"
3046,"C","Female","Rejected"
3047,"C","Female","Admitted"
3048,"B","Male","Rejected"
3049,"E","Male","Admitted"
3050,"F","Male","Rejected"
3051,"C","Female","Admitted"
3052,"C","Female","Rejected"
3053,"F","Female","Rejected"
3054,"D","Female","Rejected"
3055,"C","Female","Admitted"
3056,"E","Male","Rejected"
3057,"F","Male","Rejected"
3058,"C","Male","Rejected"
3059,"B","Male","Admitted"
3060,"F","Female","Rejected"
3061,"A","Male","Rejected"
3062,"A","Male","Rejected"
3063,"E","Female","Rejected"
3064,"B","Male","Admitted"
3065,"C","Male","Admitted"
3066,"C","Female","Rejected"
3067,"D","Male","Admitted"
3068,"D","Female","Admitted"
3069,"B","Male","Admitted"
3070,"B","Male","Admitted"
3071,"C","Female","Rejected"
3072,"D","Female","Rejected"
3073,"D","Female","Rejected"
3074,"E","Male","Rejected"
3075,"C","Female","Rejected"
3076,"A","Male","Admitted"
3077,"A","Male","Admitted"
3078,"B","Male","Admitted"
3079,"C","Female","Rejected"
3080,"B","Male","Admitted"
3081,"A","Male","Rejected"
3082,"D","Female","Rejected"
3083,"C","Female","Admitted"
3084,"C","Female","Rejected"
3085,"D","Female","Admitted"
3086,"D","Female","Rejected"
3087,"A","Male","Admitted"
3088,"A","Male","Rejected"
3089,"B","Male","Admitted"
3090,"C","Female","Rejected"
3091,"C","Female","Admitted"
3092,"F","Male","Rejected"
3093,"E","Female","Rejected"
3094,"E","Female","Admitted"
3095,"C","Female","Admitted"
3096,"C","Female","Rejected"
3097,"C","Female","Rejected"
3098,"F","Male","Rejected"
3099,"F","Female","Rejected"
3100,"A","Male","Admitted"
3101,"E","Male","Rejected"
3102,"A","Male","Admitted"
3103,"B","Male","Admitted"
3104,"F","Female","Rejected"
3105,"D","Male","Admitted"
3106,"E","Female","Rejected"
3107,"B","Male","Admitted"
3108,"E","Female","Rejected"
3109,"C","Female","Rejected"
3110,"E","Female","Rejected"
3111,"D","Male","Rejected"
3112,"F","Male","Rejected"
3113,"D","Female","Rejected"
3114,"B","Male","Rejected"
3115,"F","Female","Rejected"
3116,"B","Male","Admitted"
3117,"D","Female","Rejected"
3118,"E","Female","Rejected"
3119,"F","Female","Admitted"
3120,"C","Female","Rejected"
3121,"B","Male","Admitted"
3122,"F","Male","Rejected"
3123,"F","Female","Rejected"
3124,"A","Female","Admitted"
3125,"E","Male","Rejected"
3126,"C","Female","Rejected"
3127,"D","Female","Admitted"
3128,"F","Male","Rejected"
3129,"C","Female","Rejected"
3130,"D","Male","Rejected"
3131,"E","Female","Rejected"
3132,"E","Female","Admitted"
3133,"C","Female","Rejected"
3134,"C","Male","Admitted"
3135,"D","Male","Admitted"
3136,"E","Female","Admitted"
3137,"D","Female","Rejected"
3138,"C","Female","Rejected"
3139,"C","Female","Rejected"
3140,"D","Male","Rejected"
3141,"C","Female","Admitted"
3142,"C","Female","Rejected"
3143,"B","Male","Rejected"
3144,"A","Male","Admitted"
3145,"A","Male","Rejected"
3146,"C","Male","Admitted"
3147,"F","Male","Rejected"
3148,"B","Male","Admitted"
3149,"E","Female","Rejected"
3150,"F","Male","Rejected"
3151,"C","Female","Rejected"
3152,"E","Male","Rejected"
3153,"B","Male","Admitted"
3154,"A","Male","Admitted"
3155,"B","Male","Admitted"
3156,"A","Male","Admitted"
3157,"F","Male","Rejected"
3158,"A","Male","Admitted"
3159,"C","Female","Admitted"
3160,"E","Male","Rejected"
3161,"B","Male","Admitted"
3162,"E","Male","Rejected"
3163,"D","Female","Rejected"
3164,"F","Male","Rejected"
3165,"C","Female","Rejected"
3166,"F","Male","Rejected"
3167,"D","Female","Rejected"
3168,"A","Male","Admitted"
3169,"D","Female","Rejected"
3170,"E","Female","Rejected"
3171,"F","Female","Rejected"
3172,"B","Male","Admitted"
3173,"C","Male","Rejected"
3174,"C","Female","Admitted"
3175,"D","Female","Rejected"
3176,"E","Female","Rejected"
3177,"D","Female","Rejected"
3178,"B","Male","Admitted"
3179,"D","Male","Admitted"
3180,"E","Female","Rejected"
3181,"F","Female","Rejected"
3182,"D","Male","Rejected"
3183,"B","Male","Admitted"
3184,"E","Female","Rejected"
3185,"C","Female","Admitted"
3186,"C","Male","Admitted"
3187,"F","Female","Rejected"
3188,"F","Female","Rejected"
3189,"F","Male","Rejected"
3190,"D","Male","Rejected"
3191,"D","Male","Rejected"
3192,"A","Male","Rejected"
3193,"B","Male","Admitted"
3194,"A","Female","Rejected"
3195,"E","Female","Rejected"
3196,"A","Male","Admitted"
3197,"A","Male","Rejected"
3198,"C","Male","Admitted"
3199,"A","Male","Admitted"
3200,"A","Male","Rejected"
3201,"F","Male","Rejected"
3202,"D","Female","Admitted"
3203,"D","Male","Rejected"
3204,"B","Male","Admitted"
3205,"F","Female","Rejected"
3206,"B","Male","Admitted"
3207,"C","Male","Admitted"
3208,"C","Female","Admitted"
3209,"D","Female","Rejected"
3210,"D","Male","Admitted"
3211,"B","Male","Admitted"
3212,"D","Female","Rejected"
3213,"F","Male","Rejected"
3214,"C","Male","Admitted"
3215,"A","Male","Admitted"
3216,"D","Female","Rejected"
3217,"C","Female","Rejected"
3218,"A","Male","Admitted"
3219,"A","Female","Rejected"
3220,"A","Male","Rejected"
3221,"A","Female","Admitted"
3222,"B","Male","Rejected"
3223,"A","Male","Admitted"
3224,"D","Female","Admitted"
3225,"E","Female","Admitted"
3226,"A","Male","Rejected"
3227,"C","Female","Rejected"
3228,"A","Male","Rejected"
3229,"D","Female","Rejected"
3230,"E","Female","Rejected"
3231,"A","Male","Admitted"
3232,"D","Male","Admitted"
3233,"E","Female","Rejected"
3234,"B","Male","Rejected"
3235,"A","Male","Rejected"
3236,"B","Male","Admitted"
3237,"A","Male","Admitted"
3238,"C","Male","Rejected"
3239,"C","Male","Rejected"
3240,"E","Female","Rejected"
3241,"F","Female","Rejected"
3242,"D","Male","Admitted"
3243,"C","Male","Admitted"
3244,"B","Male","Rejected"
3245,"E","Male","Rejected"
3246,"B","Male","Rejected"
3247,"C","Female","Rejected"
3248,"D","Female","Rejected"
3249,"A","Male","Admitted"
3250,"F","Female","Rejected"
3251,"E","Female","Rejected"
3252,"C","Male","Rejected"
3253,"D","Male","Rejected"
3254,"F","Female","Rejected"
3255,"C","Female","Rejected"
3256,"F","Female","Rejected"
3257,"D","Male","Admitted"
3258,"F","Male","Rejected"
3259,"A","Male","Admitted"
3260,"F","Female","Rejected"
3261,"D","Female","Rejected"
3262,"A","Male","Admitted"
3263,"A","Male","Rejected"
3264,"D","Male","Admitted"
3265,"A","Male","Rejected"
3266,"C","Male","Rejected"
3267,"B","Male","Admitted"
3268,"A","Male","Rejected"
3269,"B","Male","Rejected"
3270,"A","Male","Admitted"
3271,"D","Male","Rejected"
3272,"A","Male","Rejected"
3273,"C","Female","Admitted"
3274,"A","Male","Admitted"
3275,"A","Male","Admitted"
3276,"E","Female","Rejected"
3277,"A","Female","Admitted"
3278,"D","Female","Rejected"
3279,"E","Male","Rejected"
3280,"A","Male","Admitted"
3281,"E","Male","Admitted"
3282,"C","Male","Rejected"
3283,"C","Female","Admitted"
3284,"C","Female","Admitted"
3285,"A","Male","Admitted"
3286,"B","Male","Admitted"
3287,"C","Female","Rejected"
3288,"C","Male","Rejected"
3289,"D","Female","Rejected"
3290,"A","Male","Rejected"
3291,"A","Male","Admitted"
3292,"A","Male","Rejected"
3293,"A","Male","Admitted"
3294,"C","Male","Admitted"
3295,"F","Female","Rejected"
3296,"F","Female","Rejected"
3297,"F","Male","Rejected"
3298,"F","Male","Rejected"
3299,"A","Male","Admitted"
3300,"B","Male","Admitted"
3301,"D","Female","Admitted"
3302,"B","Male","Admitted"
3303,"D","Female","Rejected"
3304,"C","Female","Rejected"
3305,"C","Male","Admitted"
3306,"E","Female","Rejected"
3307,"C","Male","Admitted"
3308,"C","Female","Rejected"
3309,"C","Female","Rejected"
3310,"F","Male","Rejected"
3311,"E","Female","Admitted"
3312,"C","Male","Rejected"
3313,"D","Female","Rejected"
3314,"E","Male","Rejected"
3315,"D","Male","Rejected"
3316,"C","Male","Rejected"
3317,"F","Male","Rejected"
3318,"D","Female","Admitted"
3319,"F","Male","Rejected"
3320,"F","Male","Rejected"
3321,"B","Male","Admitted"
3322,"A","Male","Rejected"
3323,"A","Male","Admitted"
3324,"D","Male","Rejected"
3325,"D","Female","Rejected"
3326,"F","Male","Rejected"
3327,"A","Male","Rejected"
3328,"C","Male","Rejected"
3329,"F","Female","Rejected"
3330,"A","Female","Rejected"
3331,"F","Male","Rejected"
3332,"C","Female","Admitted"
3333,"F","Male","Rejected"
3334,"C","Female","Rejected"
3335,"F","Male","Rejected"
3336,"B","Male","Admitted"
3337,"B","Female","Admitted"
3338,"F","Female","Rejected"
3339,"F","Female","Rejected"
3340,"C","Male","Rejected"
3341,"A","Male","Rejected"
3342,"F","Female","Rejected"
3343,"E","Male","Rejected"
3344,"A","Male","Rejected"
3345,"B","Male","Rejected"
3346,"E","Female","Rejected"
3347,"C","Male","Rejected"
3348,"D","Male","Rejected"
3349,"F","Male","Rejected"
3350,"C","Female","Admitted"
3351,"D","Male","Rejected"
3352,"E","Female","Admitted"
3353,"D","Male","Rejected"
3354,"A","Male","Rejected"
3355,"D","Male","Rejected"
3356,"C","Female","Rejected"
3357,"D","Male","Rejected"
3358,"A","Male","Admitted"
3359,"C","Male","Rejected"
3360,"C","Male","Admitted"
3361,"F","Female","Rejected"
3362,"C","Female","Rejected"
3363,"A","Male","Admitted"
3364,"B","Female","Admitted"
3365,"B","Male","Admitted"
3366,"C","Male","Admitted"
3367,"C","Female","Rejected"
3368,"D","Female","Rejected"
3369,"D","Female","Rejected"
3370,"F","Female","Rejected"
3371,"E","Female","Rejected"
3372,"F","Male","Rejected"
3373,"E","Male","Admitted"
3374,"D","Male","Rejected"
3375,"B","Male","Admitted"
3376,"C","Male","Rejected"
3377,"F","Female","Rejected"
3378,"C","Female","Rejected"
3379,"F","Female","Rejected"
3380,"A","Male","Admitted"
3381,"B","Male","Admitted"
3382,"E","Male","Admitted"
3383,"B","Male","Rejected"
3384,"F","Male","Rejected"
3385,"C","Male","Admitted"
3386,"F","Male","Rejected"
3387,"C","Female","Rejected"
3388,"A","Male","Admitted"
3389,"E","Female","Rejected"
3390,"C","Female","Rejected"
3391,"E","Male","Admitted"
3392,"D","Female","Rejected"
3393,"E","Female","Rejected"
3394,"E","Female","Rejected"
3395,"D","Male","Rejected"
3396,"C","Female","Admitted"
3397,"D","Male","Rejected"
3398,"C","Female","Admitted"
3399,"A","Male","Rejected"
3400,"D","Male","Admitted"
3401,"A","Male","Rejected"
3402,"C","Male","Admitted"
3403,"F","Male","Rejected"
3404,"A","Male","Admitted"
3405,"F","Male","Rejected"
3406,"A","Male","Admitted"
3407,"B","Male","Rejected"
3408,"A","Female","Admitted"
3409,"A","Male","Admitted"
3410,"C","Male","Rejected"
3411,"C","Female","Rejected"
3412,"A","Male","Admitted"
3413,"D","Female","Rejected"
3414,"D","Male","Rejected"
3415,"A","Male","Admitted"
3416,"D","Male","Rejected"
3417,"A","Male","Admitted"
3418,"B","Male","Rejected"
3419,"D","Male","Rejected"
3420,"C","Male","Rejected"
3421,"E","Female","Rejected"
3422,"D","Male","Rejected"
3423,"C","Female","Admitted"
3424,"D","Male","Rejected"
3425,"D","Male","Rejected"
3426,"D","Female","Rejected"
3427,"F","Female","Rejected"
3428,"B","Male","Admitted"
3429,"F","Male","Rejected"
3430,"D","Female","Rejected"
3431,"D","Male","Rejected"
3432,"A","Male","Admitted"
3433,"A","Male","Rejected"
3434,"C","Female","Rejected"
3435,"E","Female","Rejected"
3436,"A","Male","Admitted"
3437,"F","Female","Rejected"
3438,"F","Male","Rejected"
3439,"D","Male","Admitted"
3440,"D","Male","Rejected"
3441,"B","Male","Rejected"
3442,"D","Female","Rejected"
3443,"A","Male","Admitted"
3444,"A","Female","Admitted"
3445,"A","Male","Rejected"
3446,"E","Female","Rejected"
3447,"A","Male","Rejected"
3448,"F","Male","Rejected"
3449,"C","Female","Admitted"
3450,"C","Female","Admitted"
3451,"B","Male","Admitted"
3452,"F","Male","Rejected"
3453,"A","Male","Admitted"
3454,"C","Female","Rejected"
3455,"E","Female","Rejected"
3456,"C","Male","Admitted"
3457,"F","Female","Rejected"
3458,"A","Male","Admitted"
3459,"F","Female","Rejected"
3460,"F","Female","Rejected"
3461,"C","Male","Admitted"
3462,"E","Female","Rejected"
3463,"A","Male","Rejected"
3464,"D","Female","Rejected"
3465,"C","Male","Rejected"
3466,"B","Male","Admitted"
3467,"E","Female","Rejected"
3468,"B","Male","Rejected"
3469,"D","Female","Rejected"
3470,"D","Female","Rejected"
3471,"D","Female","Rejected"
3472,"F","Female","Rejected"
3473,"D","Male","Rejected"
3474,"A","Male","Admitted"
3475,"B","Male","Rejected"
3476,"D","Female","Admitted"
3477,"F","Male","Rejected"
3478,"E","Male","Admitted"
3479,"D","Female","Admitted"
3480,"A","Female","Admitted"
3481,"E","Female","Rejected"
3482,"A","Male","Admitted"
3483,"C","Female","Admitted"
3484,"C","Male","Rejected"
3485,"F","Male","Rejected"
3486,"F","Female","Rejected"
3487,"D","Male","Admitted"
3488,"A","Male","Admitted"
3489,"F","Female","Rejected"
3490,"E","Male","Rejected"
3491,"C","Female","Rejected"
3492,"E","Female","Admitted"
3493,"F","Male","Rejected"
3494,"D","Female","Rejected"
3495,"B","Male","Admitted"
3496,"C","Female","Rejected"
3497,"B","Male","Admitted"
3498,"A","Male","Admitted"
3499,"C","Male","Rejected"
3500,"F","Female","Rejected"
3501,"A","Female","Rejected"
3502,"F","Male","Rejected"
3503,"E","Female","Admitted"
3504,"A","Male","Admitted"
3505,"A","Female","Admitted"
3506,"E","Male","Rejected"
3507,"C","Female","Rejected"
3508,"E","Male","Admitted"
3509,"F","Male","Rejected"
3510,"B","Male","Rejected"
3511,"A","Male","Admitted"
3512,"C","Female","Admitted"
3513,"F","Male","Rejected"
3514,"F","Female","Rejected"
3515,"D","Female","Rejected"
3516,"A","Male","Rejected"
3517,"F","Female","Rejected"
3518,"D","Male","Rejected"
3519,"C","Female","Rejected"
3520,"E","Male","Rejected"
3521,"B","Male","Admitted"
3522,"A","Male","Rejected"
3523,"D","Female","Rejected"
3524,"C","Female","Admitted"
3525,"B","Male","Admitted"
3526,"D","Male","Rejected"
3527,"A","Male","Rejected"
3528,"A","Male","Rejected"
3529,"B","Male","Rejected"
3530,"A","Male","Admitted"
3531,"B","Male","Admitted"
3532,"D","Female","Rejected"
3533,"A","Male","Admitted"
3534,"C","Female","Rejected"
3535,"E","Female","Rejected"
3536,"A","Male","Admitted"
3537,"D","Male","Admitted"
3538,"A","Male","Admitted"
3539,"C","Female","Rejected"
3540,"D","Female","Admitted"
3541,"B","Male","Rejected"
3542,"F","Female","Rejected"
3543,"F","Female","Rejected"
3544,"A","Male","Admitted"
3545,"B","Male","Admitted"
3546,"A","Male","Admitted"
3547,"E","Female","Rejected"
3548,"E","Male","Rejected"
3549,"C","Female","Rejected"
3550,"A","Female","Rejected"
3551,"B","Male","Rejected"
3552,"C","Female","Admitted"
3553,"E","Female","Rejected"
3554,"C","Male","Rejected"
3555,"C","Male","Rejected"
3556,"D","Female","Rejected"
3557,"C","Female","Rejected"
3558,"A","Male","Rejected"
3559,"A","Female","Admitted"
3560,"F","Female","Rejected"
3561,"C","Female","Rejected"
3562,"F","Female","Rejected"
3563,"F","Male","Rejected"
3564,"E","Female","Admitted"
3565,"A","Male","Rejected"
3566,"B","Male","Rejected"
3567,"A","Male","Admitted"
3568,"D","Female","Rejected"
3569,"C","Female","Admitted"
3570,"E","Female","Rejected"
3571,"D","Male","Rejected"
3572,"B","Male","Rejected"
3573,"B","Male","Admitted"
3574,"B","Male","Rejected"
3575,"D","Male","Rejected"
3576,"B","Male","Rejected"
3577,"B","Male","Admitted"
3578,"B","Male","Rejected"
3579,"B","Male","Admitted"
3580,"F","Female","Rejected"
3581,"C","Male","Admitted"
3582,"F","Male","Rejected"
3583,"F","Male","Rejected"
3584,"C","Female","Rejected"
3585,"D","Female","Admitted"
3586,"F","Male","Rejected"
3587,"B","Male","Rejected"
3588,"C","Female","Admitted"
3589,"A","Male","Admitted"
3590,"D","Male","Rejected"
3591,"A","Male","Admitted"
3592,"C","Female","Rejected"
3593,"B","Male","Admitted"
3594,"A","Male","Admitted"
3595,"A","Male","Rejected"
3596,"B","Male","Admitted"
3597,"E","Male","Rejected"
3598,"C","Male","Rejected"
3599,"F","Male","Rejected"
3600,"A","Male","Rejected"
3601,"A","Male","Rejected"
3602,"B","Male","Admitted"
3603,"F","Male","Rejected"
3604,"A","Male","Admitted"
3605,"D","Male","Rejected"
3606,"F","Female","Rejected"
3607,"E","Female","Rejected"
3608,"C","Male","Admitted"
3609,"D","Female","Rejected"
3610,"B","Male","Admitted"
3611,"D","Male","Admitted"
3612,"C","Female","Rejected"
3613,"A","Female","Admitted"
3614,"D","Male","Admitted"
3615,"F","Female","Rejected"
3616,"A","Male","Rejected"
3617,"E","Male","Rejected"
3618,"D","Male","Rejected"
3619,"B","Male","Admitted"
3620,"B","Male","Admitted"
3621,"C","Male","Rejected"
3622,"A","Male","Rejected"
3623,"E","Female","Rejected"
3624,"A","Male","Rejected"
3625,"E","Female","Admitted"
3626,"C","Female","Admitted"
3627,"F","Female","Rejected"
3628,"C","Female","Rejected"
3629,"E","Female","Rejected"
3630,"D","Male","Rejected"
3631,"C","Female","Admitted"
3632,"B","Male","Admitted"
3633,"B","Male","Admitted"
3634,"B","Male","Rejected"
3635,"C","Male","Rejected"
3636,"D","Male","Rejected"
3637,"B","Male","Rejected"
3638,"E","Male","Rejected"
3639,"A","Male","Admitted"
3640,"D","Male","Rejected"
3641,"F","Female","Admitted"
3642,"C","Male","Admitted"
3643,"F","Female","Rejected"
3644,"B","Male","Admitted"
3645,"B","Male","Rejected"
3646,"A","Male","Rejected"
3647,"B","Male","Rejected"
3648,"B","Male","Admitted"
3649,"D","Male","Admitted"
3650,"C","Male","Rejected"
3651,"F","Female","Rejected"
3652,"D","Male","Rejected"
3653,"A","Male","Rejected"
3654,"E","Female","Admitted"
3655,"F","Male","Rejected"
3656,"A","Female","Rejected"
3657,"A","Male","Rejected"
3658,"C","Male","Rejected"
3659,"D","Male","Admitted"
3660,"C","Male","Rejected"
3661,"A","Male","Admitted"
3662,"C","Male","Rejected"
3663,"C","Male","Admitted"
3664,"D","Female","Rejected"
3665,"E","Female","Admitted"
3666,"B","Male","Rejected"
3667,"C","Female","Rejected"
3668,"F","Female","Rejected"
3669,"D","Male","Rejected"
3670,"A","Male","Admitted"
3671,"F","Female","Rejected"
3672,"B","Male","Rejected"
3673,"B","Male","Rejected"
3674,"F","Female","Rejected"
3675,"C","Female","Rejected"
3676,"C","Female","Rejected"
3677,"B","Male","Admitted"
3678,"C","Male","Admitted"
3679,"D","Female","Rejected"
3680,"F","Male","Rejected"
3681,"F","Female","Rejected"
3682,"B","Male","Admitted"
3683,"A","Male","Admitted"
3684,"F","Male","Admitted"
3685,"F","Female","Rejected"
3686,"C","Male","Admitted"
3687,"E","Male","Rejected"
3688,"C","Male","Admitted"
3689,"C","Female","Rejected"
3690,"C","Male","Admitted"
3691,"C","Female","Rejected"
3692,"C","Female","Rejected"
3693,"E","Female","Rejected"
3694,"B","Male","Admitted"
3695,"A","Male","Admitted"
3696,"E","Male","Rejected"
3697,"D","Female","Admitted"
3698,"E","Female","Rejected"
3699,"E","Male","Rejected"
3700,"E","Female","Admitted"
3701,"A","Female","Admitted"
3702,"A","Male","Admitted"
3703,"D","Male","Rejected"
3704,"F","Female","Rejected"
3705,"D","Female","Rejected"
3706,"A","Female","Admitted"
3707,"D","Female","Admitted"
3708,"B","Male","Admitted"
3709,"B","Male","Admitted"
3710,"E","Male","Rejected"
3711,"E","Female","Rejected"
3712,"D","Male","Rejected"
3713,"F","Female","Rejected"
3714,"A","Male","Rejected"
3715,"A","Male","Rejected"
3716,"F","Male","Rejected"
3717,"A","Male","Admitted"
3718,"B","Male","Rejected"
3719,"F","Male","Rejected"
3720,"F","Male","Rejected"
3721,"D","Female","Rejected"
3722,"E","Female","Rejected"
3723,"C","Female","Rejected"
3724,"E","Male","Rejected"
3725,"B","Male","Admitted"
3726,"A","Male","Rejected"
3727,"B","Male","Admitted"
3728,"A","Male","Admitted"
3729,"D","Male","Admitted"
3730,"D","Male","Admitted"
3731,"D","Female","Admitted"
3732,"D","Male","Admitted"
3733,"C","Female","Admitted"
3734,"A","Female","Admitted"
3735,"A","Female","Admitted"
3736,"C","Male","Admitted"
3737,"A","Male","Admitted"
3738,"B","Male","Rejected"
3739,"A","Male","Rejected"
3740,"A","Male","Admitted"
3741,"F","Male","Rejected"
3742,"F","Female","Rejected"
3743,"E","Female","Rejected"
3744,"A","Male","Rejected"
3745,"A","Male","Rejected"
3746,"D","Male","Admitted"
3747,"C","Female","Rejected"
3748,"E","Female","Rejected"
3749,"D","Female","Rejected"
3750,"F","Male","Rejected"
3751,"C","Female","Rejected"
3752,"D","Male","Rejected"
3753,"F","Female","Rejected"
3754,"D","Male","Admitted"
3755,"D","Female","Rejected"
3756,"A","Female","Admitted"
3757,"E","Male","Rejected"
3758,"D","Female","Admitted"
3759,"D","Male","Rejected"
3760,"E","Female","Rejected"
3761,"C","Female","Rejected"
3762,"B","Male","Admitted"
3763,"A","Male","Admitted"
3764,"F","Female","Rejected"
3765,"E","Male","Rejected"
3766,"C","Male","Admitted"
3767,"F","Male","Rejected"
3768,"C","Female","Admitted"
3769,"F","Female","Rejected"
3770,"F","Female","Rejected"
3771,"E","Male","Rejected"
3772,"C","Male","Admitted"
3773,"C","Male","Rejected"
3774,"F","Female","Rejected"
3775,"D","Male","Rejected"
3776,"F","Male","Rejected"
3777,"D","Male","Rejected"
3778,"D","Female","Rejected"
3779,"F","Male","Rejected"
3780,"C","Male","Rejected"
3781,"E","Female","Rejected"
3782,"C","Female","Rejected"
3783,"E","Female","Rejected"
3784,"F","Male","Rejected"
3785,"A","Male","Admitted"
3786,"C","Female","Admitted"
3787,"D","Female","Rejected"
3788,"E","Female","Rejected"
3789,"B","Male","Admitted"
3790,"A","Male","Admitted"
3791,"D","Male","Rejected"
3792,"D","Female","Admitted"
3793,"F","Female","Rejected"
